ASSESSMENT_UNIT_ID,ASSESSMENT_UNIT_NAME,PARAMETER_CODE_NAME,PARAMETER_STATUS_NAME,EPA_PARAM_IR_CATEGORY_ID,USE_NAME,ATTAINMENT_CODE_NAME,PARAMETER_ATTAINMENT
UT14030002-001_01,La Sal Creek-1,NUTRIENT/EUTROPHICATION BIOLOGICAL INDICATORS,Insufficient Information,3,Aquatic Wildlife (Cold Water),Not Supporting,Not enough information
UT14030002-001_01,La Sal Creek-1,TEMPERATURE,Cause,5,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020309-002_00,Blue Creek,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020309-002_00,Blue Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020309-002_00,Blue Creek,PH,Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
UT16020309-002_00,Blue Creek,PH,Cause,5,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Not Supporting,Not meeting criteria
UT16020309-002_00,Blue Creek,PH,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020309-002_00,Blue Creek,BORON,Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020309-002_00,Blue Creek,ALUMINUM,Meeting Criteria,2,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Not Supporting,Meeting criteria
UT16020309-002_00,Blue Creek,SELENIUM,Cause,5,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Not Supporting,Not meeting criteria
UT16020202-042_00,Spring Creek-Springville,TEMPERATURE,Meeting Criteria,2,Aquatic Wildlife (Cold Water),Fully Supporting,Meeting criteria
UT16020202-042_00,Spring Creek-Springville,"AMMONIA, TOTAL",Cause,5,Aquatic Wildlife (Warm Water),Not Supporting,Not meeting criteria
UT16020202-042_00,Spring Creek-Springville,"AMMONIA, TOTAL",Cause,5,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Fully Supporting,Meeting criteria
UT16010202-008_00,High Creek Lower,"PHOSPHORUS, TOTAL",Cause,4A,Aquatic Wildlife (Cold Water),Not Supporting,Not meeting criteria
UT16020204-023_00,Bingham Creek,SELENIUM,Meeting Criteria,2,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",Fully Supporting,Meeting criteria
UT16020204-023_00,Bingham Creek,TOTAL DISSOLVED SOLIDS (TDS),Cause,5,Agricultural,Not Supporting,Not meeting criteria
UT16020204-023_00,Bingham Creek,ESCHERICHIA COLI (E. COLI),Cause,5,Recreation and Aesthetics (Infrequent Primary Contact),Not Supporting,Not meeting criteria
